GSM180446.CEL	GSM180432.CEL	GSM180443.CEL	GSM180078.CEL	GSM180445.CEL	GSM180448.CEL	GSM180449.CEL	GSM180067.CEL	GSM180439.CEL	GSM180447.CEL
LOC105369308	5.25396257862666	5.21995105092328	5.47734417802499	5.43873591039969	5.10230189608954	5.27473362541319	5.3186207602761	5.32736541165455	5.23093721875447	5.40009565928222
LOC105369341	4.11636539095203	3.79643383922525	4.21209236567173	3.84299611859097	3.83445201524646	3.96131668419869	3.76068141815293	4.10937017825953	3.79457874701094	3.98705862755282
MIR194-2HG	5.23520528582114	5.22548411531086	5.57585088450976	5.30334393223547	5.02230321644671	5.32198925732648	5.17995392029183	5.28137256555761	5.18808508885115	5.30787870966314
LOC105369477	3.99463417767999	3.89987507982297	3.61979780523568	3.96715726905772	4.22992281967564	3.751902030366	3.90107736332823	4.03336211810991	3.93099270113952	4.0590105363439
LOC105369507	4.18322029144642	4.26925485111555	4.5565607208757	4.25994105398635	4.31377222323713	4.1146766247954	3.93931831899141	4.29776165556427	4.1847001649658	4.2679400144353
LOC105369541	4.05514054729648	4.15323498678372	4.05572438260295	4.12633962399024	3.93869931189468	4.18174252311715	3.90495511777157	4.08408850527085	3.80514817100996	4.12287145118782
LOC105369595	4.04918658716867	4.17214527623218	4.07688509531789	3.9098866936262	3.96469620524821	4.05353457882852	4.14198841201315	4.1158449051384	4.1684692588735	4.32577401210158
LOC105369602	4.39928881873004	4.11023970596868	4.28913262087718	4.1228320341764	4.21854347260891	4.48598387065491	4.29355583327366	4.50680491967753	4.23763702343282	4.72736344702818
LOC105369609	5.41655926470043	5.24768801782715	5.92757104839467	5.52155792059327	5.32578260837956	5.63923250432217	5.19725394050217	5.51092004610443	5.40624780437578	5.52342317429361
MIR200CHG	6.58062895383955	6.74696452877333	6.97306234224737	6.45662553590238	6.46091709056146	6.62134000468161	6.16855652171748	6.6468715059241	6.80504349561431	6.80280322316298
LOC105369645	3.3542979668845	3.59099820950967	3.50708707381544	3.46258501255604	3.19789594883425	3.27219858914988	3.23860097218728	3.52151936848771	3.25583557734533	3.39675259220438
LOC105369665	3.63022977363145	3.49436280942728	3.56190670327793	3.68299480856489	3.80444681324661	3.47155465351462	3.56203834519002	3.70440737190107	3.72930971629597	3.63022977363145
LOC105369705	3.91139871431039	3.93540843046355	4.03201856689465	3.96300252991422	3.99774455614671	3.90345263605436	3.92163125939483	4.21019469997706	3.92865760405127	3.94916906087973
LINC02450	5.78661813444144	5.70929500676932	6.17256663842432	6.05242145492424	5.6034290767283	6.05208958885872	5.74099731992718	5.77803769926564	5.67957521734934	6.01522186572442
LOC105369746	3.96545306606562	3.82604447715092	4.03970577237052	4.13517213263792	3.77316532320861	3.90856499333285	4.03019026443586	4.08673188792873	3.94762637449198	4.0181056481119
LOC105369779	5.99494286107139	6.09334855308178	6.19270195122073	5.9298255629197	5.91318472830574	6.42475114569415	5.71167275462021	6.02956383437106	6.09802764697254	5.90012880680881
LOC105369816	3.7897865754632	3.80088464215072	3.97711173343788	3.81730023115736	3.57830549599843	3.85517945685113	3.53189156203746	3.53791335713118	3.64270474189616	3.68485274976761
LOC105369820	4.53450430589771	4.7902058484859	4.87212000304192	4.52800195420735	4.47818234406539	4.90043922675139	4.65449554731169	4.73493403757527	4.69309582729967	4.67850863881768
LINC02424	3.08200046276492	3.03332711247327	3.04668017503963	3.12427437071009	2.96479765326609	3.14189218836853	3.16250936326028	3.14825420047232	3.0615662933378	3.1431615863207
LOC105369890	3.31983269955784	3.06032394286784	3.31044142679797	3.21946917247299	3.25729808783097	3.2639117814578	3.33784886517557	3.19324259381873	3.25644259164628	3.23924655278732
LOC105369921	6.13387276124417	6.25618981593335	6.56302520277422	6.40940157933993	6.42030504786742	6.16044640445312	6.15059091430333	6.44687187837828	6.1311927068321	6.31789785020088
LOC105369957	5.28296794581726	5.42638356808168	5.56402716402943	5.12044319170103	5.23286884337695	4.81089604540693	5.33014996805062	5.50696544087346	5.50025841287292	5.2356367210699
LOC105369974	3.51424654299113	3.62481391893465	3.56841973304945	3.58420229797171	3.38577203597194	3.49925525636496	3.25221614375544	3.38552540285358	3.22692041724657	3.53648713041087
P3H3	5.65945484568552	5.39934198087425	5.93192210667369	5.70062802038453	5.65569076069769	5.50026037230379	5.43700754442214	5.34785072490942	5.25345791224101	5.70207507859859
LOC105370002	4.77628822226164	4.6608806372072	5.25306203648771	4.32667721193217	4.34919089214604	4.62566897063567	5.55972670839218	4.41022827888282	4.72985515744837	4.47863051712144
LOC105370027	6.02580097681506	6.24276834475213	6.22752645420513	5.866443033883	6.19422662535666	6.02210819793566	5.76174306019763	6.12444855884824	5.94460956990751	5.70136925358611
LINC02350	3.85505630138262	4.12935499126118	4.09797124985799	3.88547991572338	3.96182784478839	3.99398064638124	4.1520750094069	4.16040277581972	3.92507085331906	4.20570211021672
LINC02419	3.60232786997968	3.4906855480951	3.74884862419094	3.44698747354437	3.67774757438768	3.55216954387723	3.54690427075237	3.64427688369766	3.45467323154457	3.57858591016629
LOC105370128	3.91863112352478	4.89910703828554	4.90846652107093	4.54999346624416	4.71693281269825	4.81922733798879	4.43106370024079	4.41472148861746	4.43526454654839	4.7439327138122
LINC02344	6.77927977991137	6.77271025645542	6.91364881481846	6.74388740373221	6.77927977991137	6.75945528888516	6.48397771949304	6.92375989160658	6.51788737557674	6.78322724329967
LOC105370178	3.86286635083917	3.74441908387146	3.84079218249457	4.01231534778494	3.56455321274462	3.73986709096833	3.72780324868172	3.88341640778007	3.93511423124423	4.24281257670814
LOC105370201	3.51946586792662	3.63817844037721	3.65383490283371	3.4063124898293	3.41181795766895	3.53671064216687	3.41446677769311	3.63327561052902	3.68487036242178	3.60333065691644
LOC105370259	3.16858000362412	3.05881681707741	3.10103785036673	3.07115324459556	3.10411377929893	3.11138804709332	3.06357627334561	3.09124306253001	3.081744696901	3.06231823586793
LOC105370291	3.17632470930648	3.00062891933988	3.00062891933988	2.9689444743453	2.99450811218004	3.03896014621851	3.02728610183411	3.08370396553096	2.97208182338808	3.14636744484127
LOC105370327	3.95048109061659	3.86754729638634	3.98690502023986	3.9250485908524	3.62079663139519	3.67360982383037	3.91256959004149	3.73572858309458	3.86121297871648	3.93609638794477
LOC105370333	5.26439275062917	5.50014892493566	6.10125056507065	5.38131829017166	5.1376738432507	5.46778233297892	5.53551106586163	5.54602542318869	5.39638339228107	5.31958056594341
LOC105370361	3.73793806636648	3.82911140210134	3.83170081337492	3.72260863985129	3.75707637244475	3.96968467646816	3.58936014503815	3.94142203519679	3.68220078773274	3.81456142758669
LINC02282	3.82601444377206	3.78026836158843	3.65255366523484	3.72212620132104	3.63822747844955	3.83423676093233	3.88497388319317	3.61217937963991	3.59486191241248	3.66319325088308
G2E3-AS1	5.46282206049531	5.37507327058331	5.27347202132856	5.42311942797832	5.53168731997089	5.44297074423682	5.4236899985101	5.34876155363332	5.46225148996353	5.78951709715083
LOC105370475	4.31771061012803	4.08306233908883	4.1999672076202	4.04546374919442	4.4107518397249	4.20378179197982	4.32442015068568	4.28253053515786	4.44517946213096	4.21892195262151
LINC02303	3.47130428659832	3.94104665612777	3.88186348356093	3.33276604883126	3.98784647727329	3.75210926255528	3.65102406576792	3.76126667079833	3.86896073593605	3.65912968995638
LOC105370549	3.64574451893618	3.40249121119493	3.29191038830577	3.35318832185707	3.50887213945547	3.37312899956121	3.38679490045159	3.38673838218407	3.45381407259462	3.34387871482412
LOC105370567	5.36319540167539	5.4887045475045	5.71663490356434	5.39052639677306	4.94665191572832	5.26457088774972	5.26663607256901	5.51611010685822	5.56962834235555	5.61890629597247
LOC105370622	4.60196832202108	4.57795401917313	4.81142025908044	4.51166110065627	4.49489032006456	4.54507906015217	4.47386059204772	4.5550244433223	4.47658627540805	4.71432686022205
LOC105370624	3.58350947845743	3.61835988226419	3.59222169952843	3.50186951377907	3.59771517269524	3.57976627639583	3.52171184052702	3.48776407012519	3.57851388494094	3.65416135393729
LOC105370629	3.30525988239515	3.37137075652456	3.36793829444594	3.45604109173688	3.2690390384829	3.25345854470924	3.24973350058625	3.33093408376663	3.38465595113734	3.34272868871039
LOC105370638	5.48885704957144	5.58363846403606	5.90583112787174	5.87905306402296	5.42470116416026	5.57227763885633	5.6718030275704	5.6258139418178	5.7601018298767	5.95799474520225
LOC105370687	3.77700836409318	3.61513362469214	3.61368775948848	4.15781018977806	3.83657002634911	3.50557045461094	3.74646747651893	3.48816024301541	4.09791138145	3.50140249361297
LOC105370697	3.1211468381767	3.290963443881	3.4814978041465	3.07404069238398	3.35913359387054	3.32944260455787	3.25697962891438	3.23432688142247	3.32664290814425	3.31601785703487
LOC105370752	5.27810965247406	5.39506953252619	5.9454779287777	5.47350607085442	5.33515754699381	5.35139141985394	5.25992509015295	5.4409029082668	5.36611578649664	5.64351366834816
LOC105370792	3.55855894627252	3.42781156454448	3.39577108716491	3.40657355130163	3.43113313916001	3.35147373873371	3.4849664089995	3.47705274864367	3.47973641098764	3.45646224958618
LOC105370809	3.67910608411701	3.6569004834638	3.7618742281839	4.14777080665539	3.59387099233428	3.67018014543211	3.85910351776121	3.92315874695874	4.202002324479	3.89065950445714
LOC105370829	5.6134666322268	5.98520658379995	5.91520690688546	5.86827368560627	5.76895330929136	5.79105248272957	5.49294653686776	5.95285923753706	5.73763928065515	5.69959134840006
LOC105370832	3.27781431244126	3.23463678909905	3.19896903700289	3.3020954304628	3.31593294131085	3.23086551238976	3.30202936951448	3.43235311764231	3.2034225510706	3.22013351468262
LOC105370834	3.54837053389441	3.60970209367055	3.34140469022218	3.14006003941749	3.36897000383205	3.37788774520478	3.64042967487737	3.65829472905147	3.40370799532968	3.30813587584571
LOC105370854	5.95079997753717	6.18706433559097	5.98241490656768	6.0303131228604	5.83694904162768	5.86385816726325	5.86014528211463	6.34682339531177	6.07055317825474	6.22447538752765
TMEM202-AS1	5.68980066222233	5.99802157893315	6.28763276233402	5.81235584346619	5.93668499384539	5.91407534740174	5.63539496951248	5.90390324856649	5.65947313695822	5.76419124255943
LOC105370890	5.81062021585541	5.62423908254258	6.15426554541845	6.24147742611057	6.00701587100085	5.55380157592135	5.58004694914605	5.65436132713579	5.58697252431831	5.33926241897274
LOC105370939	4.48671870002187	4.60902211914567	4.65300463540022	4.64629203332442	4.66216078697734	4.68815982812865	4.50243996328815	4.66494212373441	4.77103460378762	4.40377475205865
LOC105370941	4.28208321433406	4.11561927669534	4.16979698250901	3.93127117966764	4.03322962264708	3.87013153205294	4.09080926814471	4.18667149567377	4.25655503804192	4.20139716816327
LOC105370943	4.38138789886212	4.48828569564011	4.31754655297091	4.54862735750534	4.17687982163286	4.30436691363989	4.39204708672669	4.4978176323214	4.52445491002479	4.64275843535547
LOC105370978	4.1595210279643	3.95315163868953	4.16485353428413	4.21710752143408	4.1810358241085	4.2586660371609	4.01243107448908	4.12774144800895	4.22342353317894	4.16169307705053
LOC105370997	4.28365984353928	4.47234738454067	4.59017815087095	4.32793325957288	4.04492776288088	4.34129473505891	4.25826632545832	4.62044700146889	4.40303911478548	4.42970015445711
LOC105371019	3.57109568296276	3.59315659856949	3.6462058326455	3.44877885800928	3.39529859579982	3.40920670760166	3.32979641512128	3.65005206475608	3.45298649987961	3.55973700049504
LOC105371026	7.57841640720945	7.89595611696237	7.5689109845812	7.96287018589506	7.2955585722919	7.5736850974764	7.17447319664804	7.38585909082843	7.6252932771429	7.42823168409669
LOC105371038	5.55549951195287	5.55275359844806	6.09101052984975	5.71330432851531	5.53208839593663	5.46836886705794	5.50407863677784	5.7284708731025	5.40295148201711	5.51955554072599
LOC105371046	4.6913486123271	4.76867584354335	5.16138492406732	4.89779451667581	4.5458944392405	4.91372698005058	4.59194390299422	4.58095793096644	4.49261671745028	4.7162609683729
LINC02152	4.38365450781758	4.36336699564945	4.50886662659276	4.5133372872536	4.4107518397249	4.43198310964982	4.32633701697937	4.37486904839277	4.44053765783253	4.27081859126023
LOC105371074	4.14737010914304	4.18288299438308	4.23162907380937	4.34490088005648	4.09631435829156	4.48161821291094	4.1510510885955	4.2526413837907	4.25155634222145	4.36358678815893
LOC105371079	4.49925370897071	4.53035975024156	4.43120048639789	4.64886835401149	4.43096151094146	4.62098713635172	4.40023293966306	4.61336537924182	4.22500202661876	4.56422713124686
LOC105371184	5.5036889078149	5.33179946029917	5.93196172723518	5.69398421237424	5.6343626155435	5.9933349446517	5.46196489208319	5.97805404352996	5.85861373774903	5.71338587873413
LINC01731	5.7989391238712	5.30069799242762	6.14176699823314	4.94086191188933	5.77859090455903	6.14016432911898	5.1355884563163	5.52775642781494	5.81419858636997	7.35035361811923
LOC105371228	4.33966643256154	4.44577283448668	4.66819974661134	4.10801458398927	4.40663847617009	4.57844993844618	4.25708146669781	4.56610598653705	4.54938559778611	4.21992999260989
LOC105371264	5.5860707447604	5.64459383887619	5.8047257083784	5.73984230346845	5.46459435190276	5.56215093912944	5.53874111726585	5.55643368856894	5.62284393101444	5.57603522868579
ATP2C2-AS1	5.62045716371775	5.94754355164985	6.15517810203361	5.55239254227726	5.8998572310871	5.72067335199432	5.58221826851551	5.7575853615108	5.53288850797167	5.75068851326465
LOC105371382	5.56872862543407	5.69843603016235	5.9673541916428	5.71603905631091	5.63106517406505	5.76614456563638	5.66057928375294	5.77816973292618	5.70208803352247	5.78585647394037
LOC105371413	4.52373384044605	4.50948976847977	4.59889698027013	4.58553643999037	4.44436352357449	4.46307420384985	4.57588945792677	4.54489362373568	4.51830981242914	4.69664617116202
LOC105371414	3.83806195516686	4.06558827612068	4.11815877622873	4.12497432640711	3.8209212247042	3.95886876076535	4.09827699737733	4.23849375353053	4.26832052349935	4.06796697831609
LOC105371450	4.58340814738388	4.53976331986489	4.99685163018236	4.58194403149612	4.55967049802961	4.29006407042026	4.21075614278253	4.51082099151937	4.14349664206051	4.57313687790801
LOC105371453	4.7097452061758	4.64481762956359	4.84759261883977	4.74975345706607	4.65475743269707	4.85317314001725	4.76406073426781	4.75402213322873	4.8023919502965	4.70524185947579
LOC105371472	4.41727671881151	4.34084109016287	4.76973321093288	4.0291119784984	4.5626356397211	3.64326698855259	4.41683305004395	3.99038680383018	4.33014995893221	4.19548100208543
LOC105371485	3.52727177005271	3.72082428361496	3.82386483245916	3.84651168643427	3.75069183472264	3.78701827182213	3.72532473325209	3.71197057332978	4.14465838670328	3.84150668125779
LOC105371501	5.81958450508683	6.07244550587295	6.19367090793818	5.9634460315759	5.77392718644144	5.72009669235031	5.99852109252048	5.64431069104084	5.95573166585605	5.74290652250327
LOC105371508	3.90712089698556	4.20053995175839	4.19721779838627	4.12480588276338	4.28257445266216	4.17095404269154	4.08361712688936	4.15495106226279	4.3549786904082	4.25152887722126
LOC105371561	5.12921246013515	5.11186213740689	5.40095090082922	5.10072440413664	4.96771408810929	5.00991044884794	5.12600352775329	5.13772232511123	5.00473345221009	5.15655495108099
LINC02002	2.95674616007397	2.86432974351553	3.01132037571272	2.90765463699923	2.90330445030705	3.06136089090374	2.97764384193179	3.20279423609088	2.90330445030705	3.41633601721231
LOC105371600	4.72272230274371	4.62608712431998	4.86462529517395	4.63371472636408	4.60159672527804	4.54446656701276	4.53206441600125	4.67686874799814	4.59631297733406	4.6649391080488
LOC105371622	3.55787926256819	3.46178492111951	3.45991889111853	3.46084481690582	3.41161917378332	3.58345281601468	3.34855384664023	3.36529877645694	3.56050629902491	3.36770624754758
LOC105371692	4.97316026404193	4.59691844830791	4.83966994035462	4.99978391989419	4.55570589495287	5.26390677529162	4.76512342313078	4.86164824825568	5.60087309758973	5.07699563927391
LOC105371693	3.92310483771266	4.01873877674529	4.16655608292724	3.9855746711608	3.61344310633897	4.00342726389951	3.85526568106547	3.99968866781339	3.94302001965331	3.90130459352358
LOC105371703	3.23510863429803	3.31714805151614	3.57400428574753	3.26583010610104	3.59275166106318	3.3432917447878	3.33822448895521	3.24743813231412	3.29195992218022	3.41920141601151
LINC01992	4.11817890343825	4.15036665051716	4.24777683229165	4.17929151355283	4.17146974353321	4.29483625868326	4.19704817861444	4.32773794786438	4.35848974579254	4.28377296210533
